id_original,nombre_referencia,total_docs,toxicidad_genetica,carcinogenesis,disrupcion_endocrina,toxicidad_metabolica,microbiota_gut_health,barrera_hematoencefalica,inmunotoxicidad_alergia,inflamacion_cronica,potencial_bioactivo,evidencia_clinica_humana,estudios_mecanisticos
131,Calcium disodium ethylenediaminetetraacetate,425,3,53,12,6,0,11,5,7,16,90,41
132,Ascorbyl stearate,20,2,9,3,0,0,0,1,0,16,0,9
133,Orcein,1402,37,233,41,24,2,7,8,20,48,177,211
134,Propyl para-hydroxybenzoate,555,2,79,23,15,1,13,8,9,14,122,41
135,L(+)-tartaric acid,730,4,73,23,14,3,8,9,12,33,105,85
136,Potassium silicate,332,2,37,16,8,1,5,3,7,32,60,35
137,Biphenyl,70324,2195,7382,4749,1009,249,1451,470,2458,23466,4116,21036
138,Azodicarbonamide and Carbamide,101,0,16,4,4,3,2,2,4,7,27,9
139,concentrated tocopherol,8783,400,900,365,194,49,116,52,365,7640,1199,2143
140,Cellulose,114580,885,4667,2651,539,1024,156,861,1127,6881,2321,20877
141,Rebaudioside from multiple gene donors expressed in Yarrowia lipolityca,0,0,0,0,0,0,0,0,0,0,0,0
142,Propane,11100,397,948,436,32,32,85,80,173,761,215,2130
143,Plant carotenes,27245,583,1206,677,365,92,87,715,317,13328,1104,12123
144,Disodium inosinate,470,3,53,28,7,2,1,1,10,19,77,71
145,Mineral oil medium viscosity,30,0,2,0,0,0,0,1,1,5,3,5
146,Sodium propyl para-hydroxybenzoate,1087,22,147,133,20,2,17,20,19,104,148,162
147,Chlorine dioxide,2503,106,159,47,5,6,14,18,17,129,136,260
148,Dimethyl dicarbonate,1430,14,92,17,18,1,3,12,7,43,106,109
149,Calcium hydrogen malate,133,1,4,3,3,0,1,1,0,19,1,35
150,Processed eucheuma seaweed,16,2,3,0,1,1,0,0,1,0,1,3
151,Acetylated distarch phosphate,3203291,101817,665401,282083,60167,8888,47276,36702,158889,280766,269628,1289970
152,Calcium sorbate,701,9,113,30,24,2,6,5,10,15,137,58
153,Sodium sulphite,740,10,104,30,14,3,11,12,6,41,128,61
154,Talc,3967,26,1205,191,18,1,6,69,83,165,656,224
155,Propylene Glycol,8943,197,414,199,57,87,70,261,173,1314,469,2361
156,isomalt,239,1,13,13,5,4,4,0,3,17,52,27
157,Anionic methacrylate copolymer,3740798,81549,356901,240537,89488,45132,58528,39503,124639,425519,222998,1192467
158,Glutamic acid,74018,782,4539,7537,1092,353,6835,509,1696,5159,2479,30650
159,Sorbitan monooleate,753,5,78,21,13,4,4,14,7,69,81,151
160,Erythrosine,1895,41,172,65,24,5,23,43,19,77,209,220
161,Hydrochloric acid,16892,130,655,187,56,60,46,199,252,1326,534,2000
162,Formaldehyde,82720,2699,23386,4172,250,115,653,2381,2071,5285,7292,20033
163,Sodium hydrogen malate,180,4,2,3,1,0,0,4,0,28,0,56
164,Lecithin citrate,488,3,66,17,12,2,1,5,6,29,89,48
165,Carrageenan,15997,196,947,407,101,126,122,527,2509,8597,240,4804
166,calcium lactate,1050,7,129,41,21,2,4,16,14,56,208,126
167,Leucine,2063355,54712,221354,159155,46400,19393,39305,21199,73842,205509,108044,821071
168,Annatto,481,37,42,26,21,7,1,16,25,344,30,132
169,Magnesium diglutamate,206,4,34,16,6,2,1,0,6,6,54,19
170,Sodium gluconate,3871,35,224,123,32,34,12,23,90,356,414,896
171,Basic methacrylate copolymer,3740818,81549,356909,240541,89492,45132,58528,39503,124639,425522,223005,1192473
172,Hydroxypropyl distarch phosphate,71,1,6,1,3,0,0,0,1,1,10,10
173,Polyglycerol polyricinoleate,393,3,43,14,7,2,3,2,2,33,53,35
174,Trisodium phosphate,240,3,4,1,0,0,0,0,0,10,3,21
175,Orange GGN,1124,12,175,44,14,3,14,18,12,27,195,74
176,Spiramycin,1867,15,65,17,3,5,10,46,37,84,250,354
177,Sulphuric acid,14607,1098,651,222,67,98,38,129,149,799,404,1693
178,ammonium malate,422,2,60,14,11,0,5,5,8,11,110,32
179,Tragacanth,865,7,70,17,13,4,6,18,13,94,65,128
180,Pullulan,3742398,81560,356996,240568,89496,45139,58534,39531,124679,425695,223029,1192885
181,Monopotassium glutamate,76760,845,4658,7728,1488,350,7146,584,1864,5735,2667,31831
182,Helium,16487,214,642,109,42,6,40,403,118,409,736,1088
183,Octyl gallate,677,8,104,33,13,3,5,28,15,117,91,112
184,Methyl glucoside-coconut oil ester,2216,46,188,42,18,1,16,8,33,276,91,238
185,Sodium nitrate,2136,48,766,54,48,13,16,15,34,262,181,288
186,Dicalcium phosphate,1074,2,9,3,0,2,0,18,5,41,73,237
187,Neutral methacrylate copolymer,62,3,9,4,1,0,1,1,1,4,13,7
188,Mineral oil high viscosity,7617,126,716,141,89,23,23,135,192,577,443,956
189,Zinc acetate,3684,66,418,152,26,19,40,22,117,384,240,836
190,Sodium ferrocyanide,285,5,49,18,10,2,3,3,6,15,68,32
191,white and yellow beeswax,143,0,17,7,7,0,4,4,0,8,27,15
192,Oligoesters of sucrose type I,2,0,0,1,0,0,0,0,1,0,0,1
193,Dehydroacetic acid,715,7,95,33,12,3,3,11,13,23,105,57
194,Polyoxyethylene sorbitan monostearate,1691280,23061,239296,97323,50182,5750,26460,21471,47093,93691,470320,209119
195,Copper complexes of chlorophyllins,2,1,1,0,0,0,0,0,0,0,0,0
196,ammonium persulfate,953,12,39,21,4,2,6,73,6,63,54,129
197,Partially hydrolyzed lecithin,15,0,0,0,0,0,0,0,0,1,0,3
198,Monopotassium phosphate,74,1,4,0,0,0,0,0,1,8,1,6
199,Alitame,141,0,14,12,11,1,2,1,3,4,38,15
200,Cross-linked sodium carboxymethylcellulose,268,3,45,12,4,1,0,3,3,4,70,24
201,Calcium formiate,19283,266,767,249,80,110,122,53,84,1276,499,1883
202,Stearyl citrate,284,2,46,44,6,1,4,2,4,3,56,38
203,Monostarch phosphate,79,3,9,1,1,0,0,1,1,2,8,8
204,DL-Alpha-tocopherol,472,31,68,25,5,2,7,4,13,424,67,109
205,Chlorophylls,3731,51,56,16,18,4,3,2,12,1253,14,746
206,Enzymatically produced steviol glycosides,60,1,0,4,6,5,0,0,0,1,1,18
207,Sodium acetates,5282,55,256,171,76,69,37,31,103,383,257,907
208,Polyoxyethylene sorbitan monolaurate,325,3,48,13,8,0,4,8,7,14,66,34
209,Polydextrose,428,5,27,6,34,101,2,8,18,158,101,74
210,Titanium dioxide,29124,848,1358,279,62,132,219,129,588,1976,463,4309
211,Sucrose esters of fatty acids,300,2,58,16,6,1,3,4,4,8,77,24
212,Aluminium stearate,227,1,38,13,8,0,2,2,2,4,60,15
213,Potassium carbonate,945,5,28,17,2,0,5,1,5,62,14,87
214,Alanin,685,4,87,37,22,0,6,8,19,43,138,58
215,Algal carotenes,915,13,25,9,16,9,4,2,14,498,9,273
216,ethyl acetate,23022,670,1563,749,310,67,188,128,977,6642,213,5733
217,saffron,3589,81,410,156,109,33,121,48,259,1211,546,846
218,Acetic acid,62256,813,4759,1986,616,1745,443,632,2235,9003,2206,14408
219,Polyoxyethylene (8) stearate,268,1,32,10,8,0,4,5,7,15,62,17
220,Calcium dihydrogen diphosphate,783,10,47,65,4,0,1,3,7,64,7,286
221,Magnesium oxide,4733,42,204,98,65,13,18,13,60,313,423,608
222,Triethyl citrate,371,2,13,2,6,1,3,1,2,51,26,88
223,Thiodipropionic acid,432,7,68,19,9,0,10,2,8,31,91,62
224,Karaya-gum,490,3,50,16,10,2,4,9,8,41,75,71
225,Calcium sulphate,692,3,61,17,5,2,5,4,13,24,140,116
226,Sodium hydrogen carbonate,210,3,23,2,0,1,3,2,2,19,12,47
227,Potassium adipate,448,5,65,16,7,0,3,2,8,14,107,41
228,Carbon dioxide,149999,423,5581,1581,1607,212,749,1310,1031,5165,13919,13509
229,Sodium sorbate,662,13,97,34,24,1,6,5,9,17,123,56
230,Microcrystalline wax,45,0,0,0,0,0,0,0,0,6,5,13
231,Monosodium phosphate,143,1,4,1,0,2,2,0,0,11,14,17
232,maltitol,22236,149,4362,1585,407,61,433,161,453,672,7504,2811
233,Sodium metabisulphite,1431,35,143,35,19,1,19,163,16,247,205,155
234,Acetylated oxidised starch,567,16,68,66,27,35,7,3,42,174,39,161
235,Aspartame,2094,61,183,144,218,68,59,42,45,167,327,265
236,Salt of aspartame-acesulfame,78,0,9,7,3,0,2,0,1,1,25,12
237,Hydroxy propyl distarch glycerol,202,1,13,2,5,3,1,4,7,31,95,40
238,Benzoin resin,113,0,10,4,7,0,1,2,1,5,33,13
239,Microcrystalline cellulose,4092,14,30,25,38,50,7,23,28,387,121,624
240,Calcium lactobionate,359,3,57,14,6,1,3,6,4,9,69,24
241,D-Alpha-tocopherol,645,19,119,32,9,16,8,10,40,500,58,221
242,Steviol glycosides from Stevia,476,18,14,21,28,10,3,3,7,91,9,161
243,Annatto norbixin,7,0,0,0,0,0,0,0,0,6,0,1
244,Argon,21148,204,2394,583,81,7,40,80,113,669,2493,1549
245,Desconocido,590,2,171,25,8,0,3,10,7,11,102,30
246,Acetylated starch,158,1,9,2,2,6,0,0,3,8,13,17
247,Potassium polyphosphate,422,6,13,11,1,0,0,8,1,16,18,103
248,Magnesium chloride,4363,70,182,257,45,10,28,19,41,192,237,936
249,E411 food additive,468,2,74,37,10,2,3,3,17,13,112,31
250,Ammonium Pectate,42,0,0,0,0,0,0,0,0,1,0,5
251,Mono- and diacetyltartaric acid esters of mono- and diglycerides of fatty acids,4,0,0,1,0,1,0,0,0,0,1,0
252,Pentasodium triphosphate,17,0,0,1,0,0,0,0,1,0,0,4
253,Ethyl ester of beta-apo-8'-carotenic acid (C 30),0,0,0,0,0,0,0,0,0,0,0,0
254,Ethyl gallate,860,13,96,24,18,5,9,11,40,211,101,159
255,Steviol glycosides,625,18,23,39,37,14,3,3,8,96,48,159
256,Cassia gum,321,6,53,12,6,1,2,2,5,16,76,24
257,Ammonium hydroxide,2349,30,107,23,15,3,5,16,25,134,73,258
258,Yellow 2G,1313,14,188,43,34,5,11,29,20,35,220,117
259,Calcium salts of fatty acids,57,1,2,1,0,2,0,0,0,1,5,1
260,Trisodium diphosphate,58,0,3,2,0,0,1,1,3,5,4,20
261,Calcium polyphosphate,346,4,33,9,8,1,5,3,4,14,63,110
262,Alpha-tocopherol,54532,2209,6267,3030,1821,287,1163,571,2351,45147,8393,11000
263,Acid-treated modified starch,62,0,12,6,3,1,0,1,1,2,10,8
264,Sucrose acetate isobutyrate,488,10,76,14,6,0,3,4,9,19,89,95
265,Carbamide,138848,1810,7975,7977,2717,1008,1184,1006,7650,16676,17647,25573
266,Distarch glycerine,43,0,4,3,2,1,1,0,0,1,8,7
267,Potassium citrates,4010,24,120,113,121,13,12,47,36,449,637,607
268,Sodium hydrogen sulphate,5,0,0,0,0,0,0,0,0,0,0,0
269,Modified Starch,1258,6,14,5,17,17,2,5,8,137,26,241
270,Indigotine,897,11,143,38,25,5,10,10,16,26,178,76
271,potassium iodate,375,5,32,51,8,0,3,0,2,41,45,30
272,ammonium fumarate,1166,6,102,33,9,7,7,10,26,91,119,228
273,non-amidated pectines,0,0,0,0,0,0,0,0,0,0,0,0
274,Tetrapotassium diphosphate,19,1,1,0,0,0,0,1,0,0,7,2
275,Isopropyl citrates,328,4,46,9,5,0,4,5,5,8,78,36
276,Calcium sulphite,489,2,90,17,18,2,6,3,3,18,106,27
277,Nitrous oxide,26403,169,859,281,127,19,288,130,131,1221,4361,1263
278,Propionic acid,14441,201,883,1176,394,1528,846,136,692,2209,679,4604
279,Sodium salts of fatty acids,13,1,1,0,0,0,0,1,0,1,0,3
280,Dimagnesium phosphate,9,0,0,0,0,0,0,0,0,0,0,1
281,Ethyl maltol,305,5,36,6,9,0,4,3,3,23,55,39
282,Sodium tartrates,1602,4,103,68,11,4,7,12,44,127,175,296
283,Carnauba wax,423,3,25,3,4,3,0,5,3,60,32,66
284,L-cysteine hydrochloride monohydrate,151707,5030,19797,10762,1552,651,2214,2320,8504,24883,3398,71597
285,chloropentafluoroethane,117,2,13,2,4,0,1,1,1,5,26,13
286,Konjac glucomannan,1136,7,13,29,30,77,1,11,46,238,21,274
287,Alkaline sodium aluminium phosphate,3,0,0,0,0,0,0,0,0,0,0,0
288,Citric acid,35163,319,2251,1004,759,192,232,377,429,3738,2140,8036
289,Nisin,3640,19,127,45,23,62,3,26,72,166,128,1137
290,Hydroxypropyl methyl cellulose,759,3,47,20,11,3,1,4,16,91,72,233
291,pectin amide,1,0,0,0,0,0,0,0,0,0,0,0
292,sodium erythorbate,667,16,91,16,11,0,8,8,8,238,101,61
293,hemimorphite,224,3,35,15,8,0,1,0,2,9,60,20
294,Ethoxylated Mono- and Di-Glycerides,280,2,66,14,17,0,2,1,7,9,76,25
295,Alpha-Cyclodextrine,287,0,53,24,7,2,2,2,4,9,65,16
296,Tripotassium phosphate,14,0,0,1,0,1,0,0,0,0,1,3
297,Indanthrene blue RS,807,12,116,32,17,0,6,15,14,26,145,55
298,Sorbitol syrup,3,0,0,0,0,0,0,0,0,0,1,0
299,calcium propionate,606,8,76,24,13,7,3,6,12,16,138,57
300,Dichlorodifluoromethane,251,3,19,3,2,0,3,5,5,5,36,28
301,Tartaric acid esters of mono- and diglycerides of fatty acids,3,0,0,0,0,0,0,0,0,0,0,0
302,Ammonium polyphosphate,333,0,0,0,0,0,1,0,0,9,0,3
303,Mono- and diglycerides of fatty acids,340,6,50,16,7,1,3,6,6,17,64,28
304,Hexamethylene tetramine,3673,38,302,93,17,12,15,99,60,237,420,300
305,E571,181,1,31,8,7,0,2,6,4,8,45,16
306,Enzymatically hydrolysed carboxymethylcellulose,310,3,54,14,4,1,2,2,9,8,73,32
307,Cholic acid,5268,70,399,465,281,370,45,19,175,528,248,1474
308,Aluminium,17767,231,846,421,64,25,420,499,276,910,1429,1883
309,Sodium tetraborate (borax),467,8,69,14,11,1,6,4,13,18,105,37
310,Riboflavin,17008,308,832,363,320,179,114,87,242,2249,2057,2750
311,Polyvinyl alcohol-polyethylene glycol-graft-co-polymer,100,0,14,3,2,0,2,0,1,6,23,10
312,Ammonium carbonate,375,4,11,3,0,1,1,1,1,15,2,40
313,Potassium hydrogen carbonate,19,0,2,1,0,0,0,0,0,0,0,2
314,Brilliant blue FCF,3354,31,335,141,25,5,27,54,41,107,194,759
315,Potassium acetate,14063,65,576,1169,420,59,139,112,139,1132,2573,2858
316,Polyoxyethylene (40) stearate,331,2,57,13,5,1,4,2,3,11,75,39
317,Synthetic wax,126,0,12,4,2,0,2,3,3,4,37,10
318,Astaxanthin,4499,129,311,149,185,96,152,38,413,2783,217,1692
319,Calcium citrates,6761,23,277,327,214,32,47,33,102,724,1215,1260
320,Acetylated starch,160,1,10,2,4,6,1,1,4,7,16,14
321,Potassium salts of fatty acids,13,1,2,1,0,0,0,0,0,0,0,3
322,Bentonite,5915,67,242,49,14,34,10,44,46,331,120,609
323,sodium dodecyl sulfate,50073,498,3360,2838,104,143,196,1151,853,2214,690,13596
324,Candelilla wax,197,2,13,6,1,1,1,3,5,19,25,20
325,Gamma-Cyclodextrine,261,1,48,21,7,1,3,3,5,12,71,20
326,Lactitol,453,4,26,19,19,35,6,8,10,42,123,58
327,1‚4-Heptonolactone,343,4,62,24,9,1,8,2,6,10,67,27
328,Sodium carbonate,2429,24,76,28,3,5,6,9,13,186,51,303
329,Dimethyl polysiloxane,78,2,4,2,0,0,0,0,0,4,0,2
330,Potassium nitrate,1861,22,120,24,16,1,5,191,13,111,335,234
331,Calcium carbonates,19089,78,736,680,175,51,50,179,137,641,1788,2455
332,Carbomer,905,7,28,21,1,11,3,16,36,162,119,368
333,Starch sodium octenyl succinate,61,1,8,3,4,0,0,0,0,3,8,9
334,Nicotinic acid,12791,81,464,552,333,73,71,123,144,940,619,1667
335,Copper complexes of chlorophylls,5,1,1,0,0,0,0,0,0,1,0,0
336,Potassium propionate,497,5,91,20,17,0,5,5,6,10,103,53
337,E638,164,2,24,5,4,1,0,2,3,2,49,15
338,Malic acid,6409,49,250,98,86,58,48,32,69,871,185,1487
339,Gold,293412,2781,33230,9696,4258,588,3278,3742,4744,10024,47152,28497
340,Dextrin,1960,26,68,74,105,82,29,12,88,217,146,426
341,ammonium adipate,366,4,83,16,10,2,2,3,5,6,103,23
342,Butane,23075,944,1796,1198,124,56,367,188,318,2158,570,4418
343,Succinylated monoglycerides,19,1,1,0,1,0,0,0,0,3,0,4
344,Monocalcium phosphate,271,4,2,0,1,2,0,1,1,5,25,48
345,mineral oil,4624,101,598,76,16,8,18,119,134,261,305,654
346,Dimethylpolysiloxane and Methylphenylpolysiloxane,97,0,11,9,4,1,1,1,0,3,25,11
347,Brown FK,743,9,109,34,24,1,5,14,13,18,148,54
348,Glyceryl diacetate,84,3,9,3,3,0,0,0,0,7,8,23
349,Chlorophyllins,43,5,4,0,0,0,0,2,1,8,0,4
350,Dipotassium phosphate,68,1,3,0,0,0,0,1,1,1,1,15
351,Sodium nitrite,6114,372,791,177,73,35,84,36,268,1847,341,1412
352,Lecithin,12555,89,473,594,273,104,120,101,220,1643,630,2876
353,Calcium tartrate,374,1,55,15,13,0,3,3,4,11,72,34
354,Iron oxides and iron hydroxides,1533,13,136,31,23,1,12,11,16,73,143,127
355,Nitrogen oxides,10984,312,889,156,79,26,153,189,282,3206,752,1584
356,Calcium fumarate,385,3,65,24,12,1,2,3,6,10,90,33
357,Sodium calcium polyphosphate,343,4,5,9,1,2,1,8,6,36,32,108
358,Potassium tartrates,4360,24,234,124,21,13,13,27,57,394,172,718
359,Gelatine,2740,13,211,53,15,9,20,59,52,194,301,563
360,Ethyl p-hydroxybenzoate,1200,25,107,185,35,5,21,27,18,117,193,132
361,Petunidin,582,8,21,12,14,8,4,1,18,224,11,176
362,Annatto bixin,109,12,8,1,2,0,0,3,5,86,2,26
363,Propyl gallate,1551,87,240,50,14,6,21,39,52,847,124,342
364,Magnesium hydroxide,2130,3,100,34,9,2,10,13,27,192,431,245
365,Citric acid esters of mono- and diglycerides of fatty acids,4,0,0,0,0,0,0,0,0,0,1,0
366,Ethanol,562102,6597,42257,21667,22331,3093,13600,3668,12872,45224,96135,78290
367,Gamme-tocopherol,391,3,59,19,12,1,1,8,10,11,95,27
368,Sodium bisulphite,2076,546,461,88,37,6,26,34,43,601,172,567
369,Sunset yellow FCF,1123,13,139,44,22,3,10,24,26,48,182,84
370,Glucose oxidase,10849,142,943,796,237,32,34,38,147,1354,194,1853
371,Sodium malate,24,1,0,0,0,0,0,1,0,1,0,1
372,octafluorocyclobutane,129,0,11,5,0,0,0,0,1,5,27,9
373,Glycine and its sodium salt,2100,22,92,66,15,9,20,25,20,242,75,684
374,Lutein,7830,158,854,600,215,45,101,31,336,4379,1251,1828
375,Sodium methyl p-hydroxybenzoate,715,12,99,20,18,0,5,11,11,39,133,65
376,Calcium Disulphite,603,4,76,21,18,1,8,10,13,22,130,48
377,Tagatose,793,4,26,30,50,22,3,3,5,76,63,203
378,Gum Guaicum,565,3,86,17,14,3,5,4,10,13,108,36
379,Paraffin wax,2054,46,702,90,2,2,6,12,32,36,160,462
380,Magnesium carbonates,1400,11,82,28,15,4,4,6,18,48,138,148
381,Choline salt,142,1,21,10,1,0,0,0,2,10,39,17
382,Calcium alginate,3067,18,143,73,11,22,1,9,46,198,181,712
383,Tetrasodium diphosphate,6,0,1,0,0,0,0,0,0,2,0,2
384,Dodecyl gallate,1353484,15889,152482,68441,33691,6388,21736,18884,29154,57591,199590,173945
385,Enzyme treated starch,114754,1562,9450,1965,332,368,995,1758,1498,5712,9891,21886
386,Ponceau 4r,1104,22,141,46,21,2,13,26,24,39,175,86
387,Monosodium glutamate,2743,43,122,183,474,29,189,64,113,336,175,555
388,Caustic sulphite caramel,0,0,0,0,0,0,0,0,0,0,0,0
389,Calcium malate,18,0,0,0,0,0,0,0,0,0,1,6
390,Ethoxyquin,781,43,183,17,12,9,9,8,11,294,103,114
391,Sulphur dioxide,44494,870,1689,475,214,128,244,992,493,4987,1849,7065
392,Calcium chloride,22166,155,752,751,64,39,76,123,241,1470,497,6016
393,Erythorbic acid,758,14,100,24,18,1,2,9,9,280,95,79
394,E642,149,1,17,9,5,0,0,2,4,6,38,13
395,Oxidised starch,69,1,11,5,1,0,0,1,3,2,19,9
396,Desconocido,29456,396,2633,1234,49,313,185,241,208,2220,1547,5756
397,Arabinogalactan,3127,17,144,75,30,93,12,36,123,312,125,1155
398,Allura red,1388,22,181,53,24,7,13,17,20,44,196,107
399,Citranaxanthin,11,0,0,0,0,0,0,0,0,8,0,2
400,Magnesium lactate,467,2,97,27,8,0,4,4,13,10,103,31
401,Polyethylene glycol,44490,395,5544,1881,241,417,457,702,1168,4713,2736,14384
402,D-sorbitol,774,6,21,19,7,9,4,3,5,43,19,166
403,Sodium tripolyphosphate,1037,8,33,13,2,16,10,9,11,161,29,291
404,Potassium persulfate,748,12,23,7,3,1,3,27,4,57,39,68
405,Acetic acid esters of mono- and diglycerides of fatty acids,10,0,0,2,1,0,0,0,1,0,0,4
406,Glycolipids,19920,98,2177,1408,323,224,178,181,691,781,543,5333
407,Mineral oil medium and low viscosity class III,2,0,0,0,0,0,0,1,0,0,0,0
408,Oxidised polyethylene wax,149,2,16,3,3,1,5,3,2,5,20,18
409,Sodium/potassium/calcium and magnesium salts of fatty acids,251,4,48,10,7,1,1,2,6,9,81,14
410,Fatty acids,3740920,81551,356926,240543,89489,45134,58529,39506,124643,425523,223025,1192473
411,Polyoxyethylene sorbitan monooleate,381,5,59,8,10,3,5,8,14,16,74,43
412,Chlorine,32279,1109,2011,730,84,49,191,316,164,1475,846,3583
413,Calcium acetate,1154,3,96,83,24,3,6,8,22,40,273,121
414,Nitrogen,349060,5905,16328,7593,3010,1631,1705,2800,7734,30742,17907,54876
415,Riboflavin-5′-phosphate,185,4,8,3,0,1,1,3,3,15,3,39
416,Patent blue v,1233,13,291,44,28,2,12,61,13,27,255,86
417,Calcium 5'-ribonucleotide,166,1,18,11,5,1,4,0,2,10,41,16
418,Ammonium hydrogen carbonate,66,1,1,0,0,0,0,0,0,4,1,2
419,Tricalcium phosphate,8670,33,338,86,30,5,2,34,121,303,818,3215
420,Sodium citrates,12811,114,562,424,195,50,67,125,173,1299,1415,2585
421,Nitrosyl chloride,157,1,13,6,4,0,1,0,2,11,28,14
422,Amidated pectin,81,1,1,2,0,2,0,1,1,5,0,18
423,Sodium aluminium silicate,11725235,314086,2213001,921972,295785,83278,204877,318806,563848,621588,1773270,2937481
424,Sodium sesquicarbonate,31,0,0,0,0,0,0,0,0,0,2,5
